scenario_name,game_type,coalition_id,v_value,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11
buldyrev2010_italy_case_study,protection,coalition_731,1.0,True,True,False,True,True,False,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_732,1.0,False,False,True,True,True,False,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_733,1.0,True,False,True,True,True,False,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_734,1.0,False,True,True,True,True,False,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_735,1.0,True,True,True,True,True,False,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_736,1.0,False,False,False,False,False,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_737,1.0,True,False,False,False,False,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_738,1.0,False,True,False,False,False,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_739,1.0,True,True,False,False,False,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_740,1.0,False,False,True,False,False,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_741,1.0,True,False,True,False,False,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_742,1.0,False,True,True,False,False,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_743,1.0,True,True,True,False,False,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_744,1.0,False,False,False,True,False,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_745,1.0,True,False,False,True,False,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_746,1.0,False,True,False,True,False,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_747,1.0,True,True,False,True,False,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_748,1.0,False,False,True,True,False,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_749,1.0,True,False,True,True,False,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_750,1.0,False,True,True,True,False,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_751,1.0,True,True,True,True,False,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_752,1.0,False,False,False,False,True,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_753,1.0,True,False,False,False,True,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_754,1.0,False,True,False,False,True,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_755,1.0,True,True,False,False,True,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_756,1.0,False,False,True,False,True,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_757,1.0,True,False,True,False,True,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_758,1.0,False,True,True,False,True,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_759,1.0,True,True,True,False,True,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_760,1.0,False,False,False,True,True,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_761,1.0,True,False,False,True,True,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_762,1.0,False,True,False,True,True,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_763,1.0,True,True,False,True,True,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_764,1.0,False,False,True,True,True,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_765,1.0,True,False,True,True,True,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_766,1.0,False,True,True,True,True,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_767,1.0,True,True,True,True,True,True,True,True,False,True,False,False
buldyrev2010_italy_case_study,protection,coalition_768,0.5,False,False,False,False,False,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_769,0.5,True,False,False,False,False,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_770,0.5,False,True,False,False,False,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_771,0.5,True,True,False,False,False,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_772,0.5,False,False,True,False,False,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_773,0.5,True,False,True,False,False,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_774,0.5,False,True,True,False,False,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_775,0.5,True,True,True,False,False,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_776,0.5,False,False,False,True,False,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_777,0.5,True,False,False,True,False,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_778,0.5,False,True,False,True,False,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_779,0.5,True,True,False,True,False,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_780,0.5,False,False,True,True,False,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_781,0.5,True,False,True,True,False,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_782,0.5,False,True,True,True,False,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_783,0.5,True,True,True,True,False,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_784,0.5,False,False,False,False,True,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_785,0.5,True,False,False,False,True,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_786,0.5,False,True,False,False,True,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_787,0.5,True,True,False,False,True,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_788,0.5,False,False,True,False,True,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_789,0.5,True,False,True,False,True,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_790,0.5,False,True,True,False,True,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_791,0.5,True,True,True,False,True,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_792,0.5,False,False,False,True,True,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_793,0.5,True,False,False,True,True,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_794,0.5,False,True,False,True,True,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_795,0.5,True,True,False,True,True,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_796,0.5,False,False,True,True,True,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_797,0.5,True,False,True,True,True,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_798,0.5,False,True,True,True,True,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_799,0.5,True,True,True,True,True,False,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_800,0.5,False,False,False,False,False,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_801,0.5,True,False,False,False,False,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_802,0.5,False,True,False,False,False,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_803,0.5,True,True,False,False,False,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_804,0.5,False,False,True,False,False,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_805,0.5,True,False,True,False,False,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_806,0.5,False,True,True,False,False,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_807,0.5,True,True,True,False,False,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_808,0.5,False,False,False,True,False,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_809,0.5,True,False,False,True,False,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_810,0.5,False,True,False,True,False,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_811,0.5,True,True,False,True,False,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_812,0.5,False,False,True,True,False,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_813,0.5,True,False,True,True,False,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_814,0.5,False,True,True,True,False,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_815,0.5,True,True,True,True,False,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_816,0.5,False,False,False,False,True,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_817,0.5,True,False,False,False,True,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_818,0.5,False,True,False,False,True,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_819,0.5,True,True,False,False,True,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_820,0.5,False,False,True,False,True,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_821,0.5,True,False,True,False,True,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_822,0.5,False,True,True,False,True,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_823,0.5,True,True,True,False,True,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_824,0.5,False,False,False,True,True,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_825,0.5,True,False,False,True,True,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_826,0.5,False,True,False,True,True,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_827,0.5,True,True,False,True,True,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_828,0.5,False,False,True,True,True,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_829,0.5,True,False,True,True,True,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_830,0.5,False,True,True,True,True,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_831,0.5,True,True,True,True,True,True,False,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_832,1.0,False,False,False,False,False,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_833,1.0,True,False,False,False,False,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_834,1.0,False,True,False,False,False,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_835,1.0,True,True,False,False,False,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_836,1.0,False,False,True,False,False,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_837,1.0,True,False,True,False,False,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_838,1.0,False,True,True,False,False,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_839,1.0,True,True,True,False,False,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_840,1.0,False,False,False,True,False,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_841,1.0,True,False,False,True,False,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_842,1.0,False,True,False,True,False,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_843,1.0,True,True,False,True,False,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_844,1.0,False,False,True,True,False,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_845,1.0,True,False,True,True,False,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_846,1.0,False,True,True,True,False,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_847,1.0,True,True,True,True,False,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_848,1.0,False,False,False,False,True,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_849,1.0,True,False,False,False,True,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_850,1.0,False,True,False,False,True,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_851,1.0,True,True,False,False,True,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_852,1.0,False,False,True,False,True,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_853,1.0,True,False,True,False,True,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_854,1.0,False,True,True,False,True,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_855,1.0,True,True,True,False,True,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_856,1.0,False,False,False,True,True,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_857,1.0,True,False,False,True,True,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_858,1.0,False,True,False,True,True,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_859,1.0,True,True,False,True,True,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_860,1.0,False,False,True,True,True,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_861,1.0,True,False,True,True,True,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_862,1.0,False,True,True,True,True,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_863,1.0,True,True,True,True,True,False,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_864,1.0,False,False,False,False,False,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_865,1.0,True,False,False,False,False,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_866,1.0,False,True,False,False,False,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_867,1.0,True,True,False,False,False,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_868,1.0,False,False,True,False,False,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_869,1.0,True,False,True,False,False,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_870,1.0,False,True,True,False,False,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_871,1.0,True,True,True,False,False,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_872,1.0,False,False,False,True,False,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_873,1.0,True,False,False,True,False,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_874,1.0,False,True,False,True,False,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_875,1.0,True,True,False,True,False,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_876,1.0,False,False,True,True,False,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_877,1.0,True,False,True,True,False,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_878,1.0,False,True,True,True,False,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_879,1.0,True,True,True,True,False,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_880,1.0,False,False,False,False,True,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_881,1.0,True,False,False,False,True,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_882,1.0,False,True,False,False,True,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_883,1.0,True,True,False,False,True,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_884,1.0,False,False,True,False,True,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_885,1.0,True,False,True,False,True,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_886,1.0,False,True,True,False,True,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_887,1.0,True,True,True,False,True,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_888,1.0,False,False,False,True,True,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_889,1.0,True,False,False,True,True,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_890,1.0,False,True,False,True,True,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_891,1.0,True,True,False,True,True,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_892,1.0,False,False,True,True,True,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_893,1.0,True,False,True,True,True,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_894,1.0,False,True,True,True,True,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_895,1.0,True,True,True,True,True,True,True,False,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_896,0.5,False,False,False,False,False,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_897,0.5,True,False,False,False,False,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_898,0.5,False,True,False,False,False,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_899,0.5,True,True,False,False,False,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_900,0.5,False,False,True,False,False,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_901,0.5,True,False,True,False,False,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_902,0.5,False,True,True,False,False,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_903,0.5,True,True,True,False,False,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_904,0.5,False,False,False,True,False,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_905,0.5,True,False,False,True,False,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_906,0.5,False,True,False,True,False,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_907,0.5,True,True,False,True,False,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_908,0.5,False,False,True,True,False,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_909,0.5,True,False,True,True,False,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_910,0.5,False,True,True,True,False,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_911,0.5,True,True,True,True,False,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_912,0.5,False,False,False,False,True,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_913,0.5,True,False,False,False,True,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_914,0.5,False,True,False,False,True,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_915,0.5,True,True,False,False,True,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_916,0.5,False,False,True,False,True,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_917,0.5,True,False,True,False,True,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_918,0.5,False,True,True,False,True,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_919,0.5,True,True,True,False,True,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_920,0.5,False,False,False,True,True,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_921,0.5,True,False,False,True,True,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_922,0.5,False,True,False,True,True,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_923,0.5,True,True,False,True,True,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_924,0.5,False,False,True,True,True,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_925,0.5,True,False,True,True,True,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_926,0.5,False,True,True,True,True,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_927,0.5,True,True,True,True,True,False,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_928,0.5,False,False,False,False,False,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_929,0.5,True,False,False,False,False,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_930,0.5,False,True,False,False,False,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_931,0.5,True,True,False,False,False,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_932,0.5,False,False,True,False,False,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_933,0.5,True,False,True,False,False,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_934,0.5,False,True,True,False,False,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_935,0.5,True,True,True,False,False,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_936,0.5,False,False,False,True,False,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_937,0.5,True,False,False,True,False,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_938,0.5,False,True,False,True,False,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_939,0.5,True,True,False,True,False,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_940,0.5,False,False,True,True,False,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_941,0.5,True,False,True,True,False,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_942,0.5,False,True,True,True,False,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_943,0.5,True,True,True,True,False,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_944,0.5,False,False,False,False,True,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_945,0.5,True,False,False,False,True,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_946,0.5,False,True,False,False,True,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_947,0.5,True,True,False,False,True,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_948,0.5,False,False,True,False,True,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_949,0.5,True,False,True,False,True,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_950,0.5,False,True,True,False,True,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_951,0.5,True,True,True,False,True,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_952,0.5,False,False,False,True,True,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_953,0.5,True,False,False,True,True,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_954,0.5,False,True,False,True,True,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_955,0.5,True,True,False,True,True,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_956,0.5,False,False,True,True,True,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_957,0.5,True,False,True,True,True,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_958,0.5,False,True,True,True,True,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_959,0.5,True,True,True,True,True,True,False,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_960,1.0,False,False,False,False,False,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_961,1.0,True,False,False,False,False,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_962,1.0,False,True,False,False,False,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_963,1.0,True,True,False,False,False,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_964,1.0,False,False,True,False,False,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_965,1.0,True,False,True,False,False,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_966,1.0,False,True,True,False,False,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_967,1.0,True,True,True,False,False,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_968,1.0,False,False,False,True,False,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_969,1.0,True,False,False,True,False,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_970,1.0,False,True,False,True,False,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_971,1.0,True,True,False,True,False,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_972,1.0,False,False,True,True,False,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_973,1.0,True,False,True,True,False,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_974,1.0,False,True,True,True,False,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_975,1.0,True,True,True,True,False,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_976,1.0,False,False,False,False,True,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_977,1.0,True,False,False,False,True,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_978,1.0,False,True,False,False,True,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_979,1.0,True,True,False,False,True,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_980,1.0,False,False,True,False,True,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_981,1.0,True,False,True,False,True,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_982,1.0,False,True,True,False,True,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_983,1.0,True,True,True,False,True,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_984,1.0,False,False,False,True,True,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_985,1.0,True,False,False,True,True,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_986,1.0,False,True,False,True,True,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_987,1.0,True,True,False,True,True,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_988,1.0,False,False,True,True,True,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_989,1.0,True,False,True,True,True,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_990,1.0,False,True,True,True,True,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_991,1.0,True,True,True,True,True,False,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_992,1.0,False,False,False,False,False,True,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_993,1.0,True,False,False,False,False,True,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_994,1.0,False,True,False,False,False,True,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_995,1.0,True,True,False,False,False,True,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_996,1.0,False,False,True,False,False,True,True,True,True,True,False,False
buldyrev2010_italy_case_study,protection,coalition_997,1.0,True,False,True,False,False,True,True,True,True,True,False,False
